https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1654923600000,2022-06-11 05:00:00,BNB/USDT,289.850,290.490,287.100,287.420,39650.12,11445671.23090,22244
1654920000000,2022-06-11 04:00:00,BNB/USDT,288.320,290.470,288.310,289.840,51435.70,14894216.31040,26101
1654916400000,2022-06-11 03:00:00,BNB/USDT,287.860,288.630,287.610,288.320,27014.83,7787153.55360,13758
1654912800000,2022-06-11 02:00:00,BNB/USDT,287.910,288.170,286.790,287.870,24748.83,7119501.48020,15267
1654909200000,2022-06-11 01:00:00,BNB/USDT,288.520,289.100,287.600,287.910,45228.21,13045803.63540,21209
1654905600000,2022-06-11 00:00:00,BNB/USDT,286.070,288.890,286.010,288.530,52553.80,15126894.63926,27865
1654902000000,2022-06-10 23:00:00,BNB/USDT,287.210,287.790,284.630,286.070,44820.05,12830611.97740,25700
1654898400000,2022-06-10 22:00:00,BNB/USDT,286.130,288.230,286.130,287.210,38607.20,11084231.04320,22974
1654894800000,2022-06-10 21:00:00,BNB/USDT,286.220,287.610,284.720,286.140,35316.55,10095918.45570,20050
1654891200000,2022-06-10 20:00:00,BNB/USDT,284.620,286.810,284.310,286.230,37152.70,10625319.97180,21985
1654887600000,2022-06-10 19:00:00,BNB/USDT,284.030,286.190,282.910,284.590,62150.15,17683415.65840,31190
1654884000000,2022-06-10 18:00:00,BNB/USDT,285.380,285.380,283.000,284.030,54777.48,15564710.96200,30117
1654880400000,2022-06-10 17:00:00,BNB/USDT,285.860,286.770,282.180,285.390,160758.02,45803079.66710,54872
1654876800000,2022-06-10 16:00:00,BNB/USDT,290.490,290.680,284.320,285.870,241169.28,69259914.66535,84571
1654873200000,2022-06-10 15:00:00,BNB/USDT,295.840,297.950,290.080,290.500,224495.43,65797871.35193,77406
1654869600000,2022-06-10 14:00:00,BNB/USDT,290.130,299.300,289.500,295.860,310243.93,91543678.68233,109476
1654866000000,2022-06-10 13:00:00,BNB/USDT,289.090,290.750,287.630,290.140,173359.40,50181415.20490,67222
1654862400000,2022-06-10 12:00:00,BNB/USDT,289.120,292.200,285.570,289.090,221487.80,63977004.96480,83270
1654858800000,2022-06-10 11:00:00,BNB/USDT,288.370,289.490,287.930,289.120,37860.68,10929724.48976,21095
1654855200000,2022-06-10 10:00:00,BNB/USDT,287.090,288.430,285.260,288.340,76899.62,22051571.60429,36640
1654851600000,2022-06-10 09:00:00,BNB/USDT,289.220,289.670,286.700,287.090,79817.77,22985708.52940,34664
1654848000000,2022-06-10 08:00:00,BNB/USDT,289.860,290.580,288.790,289.230,53029.81,15362801.79446,25665
1654844400000,2022-06-10 07:00:00,BNB/USDT,290.950,291.290,289.590,289.850,35971.26,10445417.14450,18975
1654840800000,2022-06-10 06:00:00,BNB/USDT,291.860,292.290,290.760,290.940,34349.41,10009178.99170,19338
1654837200000,2022-06-10 05:00:00,BNB/USDT,290.710,293.060,290.710,291.870,60757.09,17758103.88083,26320
1654833600000,2022-06-10 04:00:00,BNB/USDT,290.800,291.370,290.390,290.710,34051.88,9906215.26320,15850
1654830000000,2022-06-10 03:00:00,BNB/USDT,289.350,291.980,289.260,290.760,82067.73,23886959.54100,31537
1654826400000,2022-06-10 02:00:00,BNB/USDT,287.470,289.630,287.330,289.350,42203.94,12189553.96016,19907
1654822800000,2022-06-10 01:00:00,BNB/USDT,287.080,288.160,286.420,287.470,33972.48,9762427.59420,19506
1654819200000,2022-06-10 00:00:00,BNB/USDT,289.640,289.640,284.120,287.070,112868.06,32315296.65339,50262
1654815600000,2022-06-09 23:00:00,BNB/USDT,289.160,290.070,288.270,289.640,23303.00,6740778.71330,14390
1654812000000,2022-06-09 22:00:00,BNB/USDT,289.260,289.670,288.570,289.160,21766.40,6292093.09760,14425
1654808400000,2022-06-09 21:00:00,BNB/USDT,289.400,290.120,289.010,289.260,18910.27,5475949.95270,11990
1654804800000,2022-06-09 20:00:00,BNB/USDT,288.230,289.570,286.500,289.400,61405.09,17693413.71540,27803
1654801200000,2022-06-09 19:00:00,BNB/USDT,290.110,290.390,287.790,288.230,46892.71,13560585.52316,21950
1654797600000,2022-06-09 18:00:00,BNB/USDT,291.750,291.900,290.010,290.110,21963.19,6386288.41420,16400
1654794000000,2022-06-09 17:00:00,BNB/USDT,292.020,292.530,290.700,291.740,36796.54,10729750.33623,20521
1654790400000,2022-06-09 16:00:00,BNB/USDT,290.550,292.060,290.130,292.030,39141.50,11393715.43850,21076
1654786800000,2022-06-09 15:00:00,BNB/USDT,289.510,290.910,289.190,290.550,36338.29,10539616.32600,18494
1654783200000,2022-06-09 14:00:00,BNB/USDT,290.100,290.970,289.080,289.590,44085.78,12784786.18830,22544
1654779600000,2022-06-09 13:00:00,BNB/USDT,289.220,291.080,288.160,290.090,75359.99,21835386.53170,31670
1654776000000,2022-06-09 12:00:00,BNB/USDT,290.620,291.130,288.460,289.230,69533.84,20124502.50776,31719
1654772400000,2022-06-09 11:00:00,BNB/USDT,290.760,291.540,290.500,290.610,33022.61,9608351.56370,19227
1654768800000,2022-06-09 10:00:00,BNB/USDT,291.470,292.090,290.600,290.750,38369.30,11186010.24200,20451
1654765200000,2022-06-09 09:00:00,BNB/USDT,291.640,293.350,291.000,291.470,69422.81,20289340.30903,33001
1654761600000,2022-06-09 08:00:00,BNB/USDT,290.220,291.760,290.150,291.640,61255.30,17825828.26900,28199
1654758000000,2022-06-09 07:00:00,BNB/USDT,288.320,290.400,288.230,290.210,41072.44,11884473.61880,20034
1654754400000,2022-06-09 06:00:00,BNB/USDT,287.840,288.430,287.690,288.310,17015.48,4902270.95780,11504
1654750800000,2022-06-09 05:00:00,BNB/USDT,287.520,288.500,287.100,287.850,24042.54,6924060.38390,14257
1654747200000,2022-06-09 04:00:00,BNB/USDT,288.500,288.700,286.960,287.510,24888.22,7162782.75640,13710
1654743600000,2022-06-09 03:00:00,BNB/USDT,287.850,288.960,287.650,288.500,31179.55,8990417.45350,18034
1654740000000,2022-06-09 02:00:00,BNB/USDT,286.250,287.990,286.110,287.850,28411.60,8157193.10810,16134
1654736400000,2022-06-09 01:00:00,BNB/USDT,287.770,288.860,286.190,286.230,39585.96,11392465.23710,23128
1654732800000,2022-06-09 00:00:00,BNB/USDT,288.270,288.750,286.060,287.750,63497.45,18239001.25670,32697
1654729200000,2022-06-08 23:00:00,BNB/USDT,289.690,290.540,288.040,288.260,33147.16,9587534.90610,19671
1654725600000,2022-06-08 22:00:00,BNB/USDT,289.510,290.720,288.890,289.700,32586.06,9443311.46210,17360
1654722000000,2022-06-08 21:00:00,BNB/USDT,288.700,289.820,288.280,289.510,21059.30,6084290.14620,13145
1654718400000,2022-06-08 20:00:00,BNB/USDT,288.450,289.870,288.030,288.710,30214.81,8731270.69240,17285
1654714800000,2022-06-08 19:00:00,BNB/USDT,288.870,289.270,287.080,288.500,41786.21,12044419.71910,24936
1654711200000,2022-06-08 18:00:00,BNB/USDT,290.530,290.800,285.960,288.870,82577.32,23794223.16646,38523
1654707600000,2022-06-08 17:00:00,BNB/USDT,290.280,291.390,289.550,290.530,37586.57,10920244.20200,21291
1654704000000,2022-06-08 16:00:00,BNB/USDT,292.320,293.290,290.050,290.280,46360.34,13510414.86630,27214
1654700400000,2022-06-08 15:00:00,BNB/USDT,291.160,292.900,291.000,292.350,36454.57,10651662.51150,20495
1654696800000,2022-06-08 14:00:00,BNB/USDT,293.580,294.070,290.620,291.140,79567.71,23232828.16760,34957
1654693200000,2022-06-08 13:00:00,BNB/USDT,288.490,294.570,288.170,293.580,152138.34,44435906.84633,51699
1654689600000,2022-06-08 12:00:00,BNB/USDT,290.380,291.250,287.910,288.480,73972.26,21396802.78226,30699
1654686000000,2022-06-08 11:00:00,BNB/USDT,290.370,291.910,289.740,290.390,40599.20,11816313.84750,19065
1654682400000,2022-06-08 10:00:00,BNB/USDT,292.630,292.720,289.450,290.360,48021.08,13972560.16490,20764
1654678800000,2022-06-08 09:00:00,BNB/USDT,292.450,292.820,290.730,292.620,51261.53,14959376.49840,23103
1654675200000,2022-06-08 08:00:00,BNB/USDT,290.110,292.800,289.240,292.450,79796.37,23240448.04333,29356
1654671600000,2022-06-08 07:00:00,BNB/USDT,289.420,290.590,287.610,290.110,57788.23,16700993.47140,22149
1654668000000,2022-06-08 06:00:00,BNB/USDT,289.620,290.480,287.900,289.390,57247.59,16545515.44190,20864
1654664400000,2022-06-08 05:00:00,BNB/USDT,287.290,290.500,286.340,289.620,80600.39,23262537.96486,29076
1654660800000,2022-06-08 04:00:00,BNB/USDT,284.980,288.170,284.250,287.290,77192.38,22124896.50150,32057
1654657200000,2022-06-08 03:00:00,BNB/USDT,290.170,290.660,283.730,284.950,192513.91,55144113.99075,65193
1654653600000,2022-06-08 02:00:00,BNB/USDT,291.810,293.580,290.120,290.180,56274.02,16421210.93800,23340
1654650000000,2022-06-08 01:00:00,BNB/USDT,291.500,292.590,287.860,291.810,89728.46,26073002.08589,35332
1654646400000,2022-06-08 00:00:00,BNB/USDT,290.170,292.840,288.650,291.480,77718.78,22618860.79113,36252
1654642800000,2022-06-07 23:00:00,BNB/USDT,289.250,292.300,286.670,290.150,105649.91,30573932.29960,53461
1654639200000,2022-06-07 22:00:00,BNB/USDT,291.770,293.180,283.560,289.240,178444.57,51546068.08961,66497
1654635600000,2022-06-07 21:00:00,BNB/USDT,291.640,293.130,290.060,291.770,58297.76,17000495.53160,30840
1654632000000,2022-06-07 20:00:00,BNB/USDT,292.740,295.710,290.620,291.640,182945.48,53695583.31890,71571
1654628400000,2022-06-07 19:00:00,BNB/USDT,286.920,295.980,286.900,292.760,245053.19,71531238.41822,85705
1654624800000,2022-06-07 18:00:00,BNB/USDT,283.300,288.630,283.050,286.920,150570.56,43119573.51299,54531
1654621200000,2022-06-07 17:00:00,BNB/USDT,283.740,284.440,283.000,283.300,49321.64,13990608.18370,26361
1654617600000,2022-06-07 16:00:00,BNB/USDT,282.440,283.950,281.080,283.730,77818.91,21989385.84250,33786
1654614000000,2022-06-07 15:00:00,BNB/USDT,282.310,283.250,280.170,282.440,106151.06,29914815.21610,45818
1654610400000,2022-06-07 14:00:00,BNB/USDT,280.160,284.490,279.070,282.300,195429.91,55082439.28880,67416
1654606800000,2022-06-07 13:00:00,BNB/USDT,278.630,281.990,277.660,280.170,156532.02,43823166.51022,58562
1654603200000,2022-06-07 12:00:00,BNB/USDT,276.560,279.420,275.450,278.630,137786.28,38221423.27345,53841
1654599600000,2022-06-07 11:00:00,BNB/USDT,281.880,282.200,273.200,276.560,310006.99,85802657.24303,113172
1654596000000,2022-06-07 10:00:00,BNB/USDT,282.060,282.770,280.620,281.870,70398.15,19838221.90360,34543
1654592400000,2022-06-07 09:00:00,BNB/USDT,284.300,284.450,280.930,282.070,90919.98,25687163.10762,40515
1654588800000,2022-06-07 08:00:00,BNB/USDT,284.370,285.000,283.120,284.310,92038.07,26149104.54450,39915
1654585200000,2022-06-07 07:00:00,BNB/USDT,282.320,285.470,282.000,284.380,114678.98,32497536.72139,47943
1654581600000,2022-06-07 06:00:00,BNB/USDT,281.310,283.230,280.620,282.320,89427.19,25203763.92940,42639
1654578000000,2022-06-07 05:00:00,BNB/USDT,280.610,282.640,276.090,281.260,259628.88,72506311.76767,96605
1654574400000,2022-06-07 04:00:00,BNB/USDT,284.190,284.430,280.170,280.610,136047.88,38420238.62072,55259
1654570800000,2022-06-07 03:00:00,BNB/USDT,286.160,287.280,283.830,284.190,130613.25,37310346.94680,50801
1654567200000,2022-06-07 02:00:00,BNB/USDT,284.120,286.220,282.210,286.130,146003.09,41461152.82290,61857
1654563600000,2022-06-07 01:00:00,BNB/USDT,286.020,288.710,282.050,284.120,276721.32,79055872.53230,99356
1654560000000,2022-06-07 00:00:00,BNB/USDT,294.770,295.240,284.780,286.010,337310.12,97506643.04118,118656
1654556400000,2022-06-06 23:00:00,BNB/USDT,295.850,296.980,294.310,294.770,70500.54,20835217.20940,32420
1654552800000,2022-06-06 22:00:00,BNB/USDT,297.140,298.000,295.390,295.860,104675.94,31051978.55500,42566
1654549200000,2022-06-06 21:00:00,BNB/USDT,294.890,298.690,294.550,297.140,176608.50,52390880.98210,70951
1654545600000,2022-06-06 20:00:00,BNB/USDT,301.840,302.000,286.800,294.900,597483.30,174979657.17352,200082
1654542000000,2022-06-06 19:00:00,BNB/USDT,301.080,302.130,300.160,301.840,28283.31,8516072.21150,18421
1654538400000,2022-06-06 18:00:00,BNB/USDT,301.110,301.770,300.330,301.090,35876.01,10803640.99760,21545
1654534800000,2022-06-06 17:00:00,BNB/USDT,300.260,301.500,298.640,301.130,66751.68,20042752.91700,34911
1654531200000,2022-06-06 16:00:00,BNB/USDT,303.390,303.440,299.120,300.270,104187.01,31358450.08677,48748
1654527600000,2022-06-06 15:00:00,BNB/USDT,306.300,306.580,302.200,303.390,102724.93,31234534.20664,47913
1654524000000,2022-06-06 14:00:00,BNB/USDT,305.770,309.050,305.480,306.300,90787.27,27900904.18760,40883
1654520400000,2022-06-06 13:00:00,BNB/USDT,306.910,307.440,304.540,305.770,75449.21,23078033.32360,37343
1654516800000,2022-06-06 12:00:00,BNB/USDT,307.590,308.510,306.400,306.880,50197.40,15427916.70531,26315
1654513200000,2022-06-06 11:00:00,BNB/USDT,310.140,311.050,306.950,307.590,76903.90,23726357.89270,33715
1654509600000,2022-06-06 10:00:00,BNB/USDT,310.760,310.890,309.420,310.150,31113.43,9650629.01020,18075
1654506000000,2022-06-06 09:00:00,BNB/USDT,310.920,311.480,309.450,310.780,41690.36,12932696.59280,22403
1654502400000,2022-06-06 08:00:00,BNB/USDT,310.140,312.620,309.560,310.920,61589.21,19153736.35250,28020
1654498800000,2022-06-06 07:00:00,BNB/USDT,310.730,311.880,308.770,310.150,59179.75,18363910.42480,28766
1654495200000,2022-06-06 06:00:00,BNB/USDT,305.940,310.990,305.940,310.720,74736.88,23074891.10380,35483
1654491600000,2022-06-06 05:00:00,BNB/USDT,306.840,307.330,305.490,305.930,39962.58,12242984.45070,20691
1654488000000,2022-06-06 04:00:00,BNB/USDT,307.190,307.780,306.380,306.840,44162.64,13561922.38660,23194
1654484400000,2022-06-06 03:00:00,BNB/USDT,305.430,307.840,305.410,307.200,50539.35,15498680.63050,24473
1654480800000,2022-06-06 02:00:00,BNB/USDT,306.300,307.250,305.190,305.430,51974.07,15909587.35903,28950
1654477200000,2022-06-06 01:00:00,BNB/USDT,303.180,306.660,303.180,306.290,93564.79,28520383.19361,44024
1654473600000,2022-06-06 00:00:00,BNB/USDT,298.910,303.980,298.850,303.180,80633.02,24312518.27194,34688
1654470000000,2022-06-05 23:00:00,BNB/USDT,299.460,300.180,298.000,298.950,39490.73,11806700.65370,21226
1654466400000,2022-06-05 22:00:00,BNB/USDT,300.580,301.450,298.890,299.460,38363.36,11514323.55850,22977
1654462800000,2022-06-05 21:00:00,BNB/USDT,300.700,300.810,299.570,300.580,24761.83,7432569.00720,16110
1654459200000,2022-06-05 20:00:00,BNB/USDT,301.040,302.430,300.590,300.710,26548.02,8004334.40690,17386
1654455600000,2022-06-05 19:00:00,BNB/USDT,300.500,301.540,299.920,301.040,26414.01,7942719.72500,15822
1654452000000,2022-06-05 18:00:00,BNB/USDT,299.990,301.380,299.820,300.500,40221.05,12089880.87460,22718
1654448400000,2022-06-05 17:00:00,BNB/USDT,297.620,300.200,296.560,299.990,63711.56,19032790.59227,29742
1654444800000,2022-06-05 16:00:00,BNB/USDT,298.970,302.480,295.350,297.610,165427.10,49520489.76497,60504
1654441200000,2022-06-05 15:00:00,BNB/USDT,297.030,299.000,296.860,298.970,39010.89,11618287.04440,22146
1654437600000,2022-06-05 14:00:00,BNB/USDT,296.140,297.330,294.470,297.020,50264.48,14876586.90190,26752
1654434000000,2022-06-05 13:00:00,BNB/USDT,296.930,297.410,295.730,296.150,25605.17,7594768.58310,15963
1654430400000,2022-06-05 12:00:00,BNB/USDT,297.300,297.680,296.370,296.930,29105.62,8644498.51520,15767
1654426800000,2022-06-05 11:00:00,BNB/USDT,296.180,297.440,295.550,297.300,30724.70,9108170.89880,15885
1654423200000,2022-06-05 10:00:00,BNB/USDT,297.070,297.470,296.030,296.160,22816.53,6772354.10210,13428
1654419600000,2022-06-05 09:00:00,BNB/USDT,297.690,297.700,295.500,297.080,47478.19,14082470.19530,22980
1654416000000,2022-06-05 08:00:00,BNB/USDT,297.290,298.250,297.260,297.720,16824.12,5010292.09090,13129
1654412400000,2022-06-05 07:00:00,BNB/USDT,297.530,298.630,297.120,297.290,24316.41,7246198.35520,16041
1654408800000,2022-06-05 06:00:00,BNB/USDT,298.160,298.280,297.090,297.520,15883.27,4727155.63420,12478
1654405200000,2022-06-05 05:00:00,BNB/USDT,296.770,298.460,296.770,298.160,25937.98,7723348.90680,15482
1654401600000,2022-06-05 04:00:00,BNB/USDT,297.360,297.360,296.080,296.760,22417.16,6652854.57440,13888
1654398000000,2022-06-05 03:00:00,BNB/USDT,296.950,297.640,296.510,297.330,28969.73,8609292.15080,17248
1654394400000,2022-06-05 02:00:00,BNB/USDT,296.330,297.190,295.470,296.950,47277.93,14010170.47710,23782
1654390800000,2022-06-05 01:00:00,BNB/USDT,297.680,297.820,296.020,296.340,63136.63,18741284.30640,27863
1654387200000,2022-06-05 00:00:00,BNB/USDT,301.240,301.550,297.530,297.720,54798.31,16411423.47927,26351
1654383600000,2022-06-04 23:00:00,BNB/USDT,301.420,302.500,300.910,301.210,28169.43,8497899.87180,14664
1654380000000,2022-06-04 22:00:00,BNB/USDT,300.210,303.000,299.840,301.450,58368.90,17611131.77934,27535
1654376400000,2022-06-04 21:00:00,BNB/USDT,300.140,301.150,299.080,300.210,19463.30,5840279.20930,13913
1654372800000,2022-06-04 20:00:00,BNB/USDT,299.920,300.680,299.520,300.140,12168.08,3651183.47000,10721
1654369200000,2022-06-04 19:00:00,BNB/USDT,300.770,301.980,299.500,299.920,25518.21,7673044.68050,16339
1654365600000,2022-06-04 18:00:00,BNB/USDT,300.310,301.100,299.780,300.760,22006.74,6615265.81800,13560
1654362000000,2022-06-04 17:00:00,BNB/USDT,300.340,300.890,299.600,300.280,21672.99,6507972.36410,16005
1654358400000,2022-06-04 16:00:00,BNB/USDT,301.100,301.430,299.900,300.340,27561.06,8288047.42200,19816
1654354800000,2022-06-04 15:00:00,BNB/USDT,300.070,301.260,299.570,301.100,37170.16,11163702.96170,22534
1654351200000,2022-06-04 14:00:00,BNB/USDT,298.800,301.260,297.030,300.090,69592.82,20845214.34790,35948
1654347600000,2022-06-04 13:00:00,BNB/USDT,297.580,298.940,297.330,298.810,28960.48,8639782.01100,19606
1654344000000,2022-06-04 12:00:00,BNB/USDT,298.790,299.250,297.030,297.570,44799.76,13345880.32430,26103
1654340400000,2022-06-04 11:00:00,BNB/USDT,299.730,300.170,298.290,298.800,26674.52,7985384.85460,17602
1654336800000,2022-06-04 10:00:00,BNB/USDT,299.960,300.610,299.240,299.730,24402.06,7321401.14070,16648
1654333200000,2022-06-04 09:00:00,BNB/USDT,300.080,302.000,299.630,299.950,67877.21,20426443.64850,30196
1654329600000,2022-06-04 08:00:00,BNB/USDT,298.060,300.570,297.810,300.080,51768.69,15504729.97677,23757
1654326000000,2022-06-04 07:00:00,BNB/USDT,298.390,298.490,297.510,298.070,20427.65,6086569.66830,12929
1654322400000,2022-06-04 06:00:00,BNB/USDT,298.170,298.990,298.050,298.400,27818.62,8304391.20610,15895
1654318800000,2022-06-04 05:00:00,BNB/USDT,298.120,298.860,297.350,298.210,24823.53,7398941.93660,14314
1654315200000,2022-06-04 04:00:00,BNB/USDT,295.310,298.580,295.010,298.110,42568.95,12662452.15500,25382
1654311600000,2022-06-04 03:00:00,BNB/USDT,296.610,297.250,295.170,295.300,24779.33,7346106.14330,17810
1654308000000,2022-06-04 02:00:00,BNB/USDT,295.640,297.390,294.380,296.610,49801.74,14724466.63080,28491
1654304400000,2022-06-04 01:00:00,BNB/USDT,297.940,298.500,295.530,295.640,40246.65,11939366.74640,23199
1654300800000,2022-06-04 00:00:00,BNB/USDT,298.360,299.280,297.670,297.950,37030.48,11057075.68800,18839
1654297200000,2022-06-03 23:00:00,BNB/USDT,297.750,298.720,296.860,298.360,22837.99,6797850.87280,15909
1654293600000,2022-06-03 22:00:00,BNB/USDT,298.880,299.410,296.870,297.740,28196.19,8409355.59510,20365
1654290000000,2022-06-03 21:00:00,BNB/USDT,297.170,299.480,297.170,298.860,31290.40,9330596.52017,21111
1654286400000,2022-06-03 20:00:00,BNB/USDT,296.000,297.680,295.740,297.160,22743.60,6750027.10670,16290
1654282800000,2022-06-03 19:00:00,BNB/USDT,296.630,297.200,295.770,296.000,33457.85,9922709.55760,19163
1654279200000,2022-06-03 18:00:00,BNB/USDT,296.600,297.190,295.250,296.620,39930.85,11833945.53700,21106
1654275600000,2022-06-03 17:00:00,BNB/USDT,296.710,297.650,295.940,296.600,47108.63,13978287.93170,25401
1654272000000,2022-06-03 16:00:00,BNB/USDT,295.240,297.000,293.840,296.710,60876.87,17989638.00860,29999
1654268400000,2022-06-03 15:00:00,BNB/USDT,296.380,296.490,293.000,295.240,88769.13,26159229.81170,44606
1654264800000,2022-06-03 14:00:00,BNB/USDT,298.430,298.740,295.000,296.390,79560.38,23608960.70910,41507
1654261200000,2022-06-03 13:00:00,BNB/USDT,295.980,298.450,295.130,298.430,99837.48,29670940.01230,43414
1654257600000,2022-06-03 12:00:00,BNB/USDT,295.910,298.580,295.230,295.920,101911.04,30251900.07740,47806
1654254000000,2022-06-03 11:00:00,BNB/USDT,299.210,299.930,295.330,295.920,131865.70,39195656.79540,59189
1654250400000,2022-06-03 10:00:00,BNB/USDT,302.690,302.730,298.770,299.200,89184.62,26810452.02577,44455
1654246800000,2022-06-03 09:00:00,BNB/USDT,303.650,304.120,301.350,302.690,72049.58,21802364.68214,37362
1654243200000,2022-06-03 08:00:00,BNB/USDT,305.020,305.750,303.290,303.650,41686.55,12695475.69690,23549
1654239600000,2022-06-03 07:00:00,BNB/USDT,305.510,306.080,304.250,305.030,40327.29,12307476.96190,24623
1654236000000,2022-06-03 06:00:00,BNB/USDT,307.530,307.530,305.280,305.500,22907.85,7020493.41590,15781
1654232400000,2022-06-03 05:00:00,BNB/USDT,306.260,307.810,306.130,307.510,20032.54,6150481.89200,14820
1654228800000,2022-06-03 04:00:00,BNB/USDT,308.090,308.260,305.720,306.260,31968.81,9810347.30851,19697
1654225200000,2022-06-03 03:00:00,BNB/USDT,308.100,308.490,307.200,308.100,27672.28,8520441.25110,17012
1654221600000,2022-06-03 02:00:00,BNB/USDT,309.480,310.190,307.930,308.110,36299.05,11216351.82300,19931
1654218000000,2022-06-03 01:00:00,BNB/USDT,306.470,309.500,306.310,309.470,51748.62,15946596.63980,22360
1654214400000,2022-06-03 00:00:00,BNB/USDT,308.180,308.240,306.270,306.440,37265.59,11452813.07130,22492
1654210800000,2022-06-02 23:00:00,BNB/USDT,307.810,309.120,307.280,308.180,42503.61,13097791.53690,23635
1654207200000,2022-06-02 22:00:00,BNB/USDT,306.250,308.190,305.800,307.820,65223.94,20039904.11034,33375
1654203600000,2022-06-02 21:00:00,BNB/USDT,304.520,306.430,304.450,306.260,20187.61,6170917.76470,14837
1654200000000,2022-06-02 20:00:00,BNB/USDT,305.190,305.710,304.500,304.530,25489.21,7781064.91350,15941
1654196400000,2022-06-02 19:00:00,BNB/USDT,303.970,305.500,303.330,305.190,32846.23,9999047.52190,20141
1654192800000,2022-06-02 18:00:00,BNB/USDT,304.100,305.810,302.720,303.990,41005.68,12487498.71720,24027
1654189200000,2022-06-02 17:00:00,BNB/USDT,304.450,305.680,303.440,304.120,41329.18,12583820.98690,25674
1654185600000,2022-06-02 16:00:00,BNB/USDT,303.230,305.400,302.850,304.490,50036.76,15218759.29710,29657
1654182000000,2022-06-02 15:00:00,BNB/USDT,302.330,304.860,302.240,303.230,62385.74,18948437.65730,34442
1654178400000,2022-06-02 14:00:00,BNB/USDT,300.880,302.690,299.680,302.320,69441.26,20924346.93590,37230
1654174800000,2022-06-02 13:00:00,BNB/USDT,303.580,303.860,299.260,300.890,146283.67,44065645.10291,63330
1654171200000,2022-06-02 12:00:00,BNB/USDT,304.790,305.430,303.170,303.570,40796.45,12411830.80100,23892
1654167600000,2022-06-02 11:00:00,BNB/USDT,303.480,305.370,302.470,304.790,35923.75,10920739.19680,22419
1654164000000,2022-06-02 10:00:00,BNB/USDT,303.180,305.280,302.210,303.480,46293.50,14055933.26440,26506
1654160400000,2022-06-02 09:00:00,BNB/USDT,303.180,304.210,302.060,303.180,30686.86,9303522.93880,19704
1654156800000,2022-06-02 08:00:00,BNB/USDT,303.280,304.360,302.660,303.180,32400.97,9834325.25580,24478
1654153200000,2022-06-02 07:00:00,BNB/USDT,302.680,304.530,302.120,303.250,56885.45,17254843.07350,28200
1654149600000,2022-06-02 06:00:00,BNB/USDT,301.990,303.020,301.230,302.670,27998.30,8462351.77544,18943
1654146000000,2022-06-02 05:00:00,BNB/USDT,301.430,302.360,299.320,301.980,37329.92,11238518.33070,22792
1654142400000,2022-06-02 04:00:00,BNB/USDT,300.290,301.500,298.920,301.430,37488.43,11256554.67097,23063
1654138800000,2022-06-02 03:00:00,BNB/USDT,301.750,302.270,299.740,300.280,35574.06,10706230.58570,22754
1654135200000,2022-06-02 02:00:00,BNB/USDT,302.420,303.220,301.400,301.760,33500.65,10122963.22010,20225
1654131600000,2022-06-02 01:00:00,BNB/USDT,299.910,304.170,299.330,302.420,66062.67,19978852.64134,31730
1654128000000,2022-06-02 00:00:00,BNB/USDT,300.290,301.050,297.880,299.910,54051.01,16180381.09310,32131
1654124400000,2022-06-01 23:00:00,BNB/USDT,300.690,302.320,299.860,300.250,58866.41,17738883.28320,28372
1654120800000,2022-06-01 22:00:00,BNB/USDT,297.990,300.980,297.500,300.690,50278.39,15058763.85130,26493
1654117200000,2022-06-01 21:00:00,BNB/USDT,299.440,300.360,297.810,298.000,30551.94,9144575.57310,20596
1654113600000,2022-06-01 20:00:00,BNB/USDT,303.110,303.520,297.150,299.490,112832.54,33841301.16467,53330
1654110000000,2022-06-01 19:00:00,BNB/USDT,302.660,304.000,301.500,303.120,48752.97,14761992.81370,28324
1654106400000,2022-06-01 18:00:00,BNB/USDT,302.700,304.500,301.230,302.670,97136.14,29448811.79460,43011
1654102800000,2022-06-01 17:00:00,BNB/USDT,304.150,304.210,300.040,302.700,116025.35,35023810.23230,50855
1654099200000,2022-06-01 16:00:00,BNB/USDT,305.270,305.440,302.200,304.160,201203.05,61117143.48024,68956
1654095600000,2022-06-01 15:00:00,BNB/USDT,312.490,313.040,304.810,305.230,177174.05,54656397.18584,79911
1654092000000,2022-06-01 14:00:00,BNB/USDT,318.610,319.190,311.000,312.500,124902.71,39262487.53236,62841
1654088400000,2022-06-01 13:00:00,BNB/USDT,317.600,320.120,317.000,318.630,66854.45,21304651.32680,35012
1654084800000,2022-06-01 12:00:00,BNB/USDT,316.430,318.500,314.000,317.590,77859.36,24641801.19950,34982
1654081200000,2022-06-01 11:00:00,BNB/USDT,317.600,318.600,314.060,316.430,71680.76,22666591.16180,37279
1654077600000,2022-06-01 10:00:00,BNB/USDT,320.080,321.150,317.040,317.600,71855.25,22926782.55780,28642
1654074000000,2022-06-01 09:00:00,BNB/USDT,318.930,320.230,318.270,320.080,32144.45,10264620.60050,18459
1654070400000,2022-06-01 08:00:00,BNB/USDT,317.250,319.440,316.520,318.910,57043.95,18166404.41770,25508
1654066800000,2022-06-01 07:00:00,BNB/USDT,318.630,319.800,317.010,317.240,42623.12,13570729.73910,25371
1654063200000,2022-06-01 06:00:00,BNB/USDT,317.950,319.080,316.250,318.620,48531.72,15428797.83730,26245
